propyl butanoate,liquid density,105,177.95,593.7,0.59878,0.26464,593.7,0.29713,0
propyl butanoate,vapour pressure,101,177.95,593.7,58.395,-6876.3,-5.0335,3.27E-18,6
propyl butanoate,ideal gas isobaric heat capacity,107,298,1200,119200,404400,1627,294700,702.2
propyl butanoate,liquid isobaric heat capacity,100,240,415.85,125640,430.99,0,0,0
propyl butanoate,heat of vaporization,106,177.95,593.7,56164000,0.52529,-0.67655,0.55881,0
propyl butanoate,second viral coefficients,104,296.85,1500,0.3094,-348.87,-75002000,-2.23E+20,2.28E+22
propyl formate,vapour pressure,101,180.25,538,104.08,-7535.9,-12.348,9.60E-06,2
propyl formate,liquid density,105,180.25,538,0.915,0.26134,538,0.28,0
propyl formate,ideal gas isobaric heat capacity,107,298.15,1500,87100,244700,1925.4,188800,821.3
propyl formate,liquid isobaric heat capacity,100,298.15,398.15,75700,326.1,0,0,0
propyl formate,heat of vaporization,106,180.25,538,49687000,0.4025,0,0,0
propyl formate,second viral coefficients,104,269,1500,0.15564,-170.83,-32380000,-3.77E+19,1.75E+21
propyl propionate,vapour pressure,101,197.25,568.6,78.318,-7256.9,-8.228,4.86E-06,2
propyl propionate,liquid density,105,197.25,568.6,0.6761,0.26304,568.6,0.28901,0
propyl propionate,ideal gas isobaric heat capacity,107,298.15,1200,107590,348870,1687.3,261810,725.32
propyl propionate,liquid isobaric heat capacity,100,284.3,426.45,89219,320.1,0.47633,0,0
propyl propionate,heat of vaporization,106,197.25,568.6,60519000,0.4486,0,0,0
propyl propionate,second viral coefficients,104,289,1500,0.22005,-264.39,-67691000,-1.20E+20,5.28E+21
p-xylene,vapour pressure,101,286.41,616.2,88.72,-7741.2,-9.8693,6.08E-06,2
p-xylene,liquid density,105,286.41,616.2,0.67752,0.25887,616.2,0.27596,
p-xylene,ideal gas isobaric heat capacity,107,200,1500,75120,339700,1492.8,224700,675.1
p-xylene,liquid isobaric heat capacity,100,286.41,600,-35500,1287.2,-2.599,0.002426,
p-xylene,heat of vaporization,106,286.41,616.2,53819000,0.36695,,,
p-xylene,second viral coefficients,104,338.9,1500,0.06736,50.5,-106470000,8.98E+19,-1.56E+22
tert-amyl methyl ether,liquid density,105,197.7,534,0.68851,0.26576,534,0.27068,0
tert-amyl methyl ether,ideal gas isobaric heat capacity,107,298.15,1500,117650,354600,1605,232000,726.7
tert-amyl methyl ether,liquid isobaric heat capacity,100,300,500,1958977,-19961.88,82.55063,-0.1476428,9.85E-05
tert-amyl methyl ether,heat of vaporization,106,197.7,534,48037000,0.44061,-0.060943,0.0060419,0
tert-amyl methyl ether,second viral coefficients,104,267,1500,0.24468,-274.77,-35969000,-2.05E+19,-2.53E+21
tert-amyl methyl ether,vapour pressure,101,197.7,534,63.342,-5911.7,-5.8464,1.61E-17,6
tetralin,heat of vaporization,106,237.38,720,68086000,0.43054,0,0,0
tetralin,vapour pressure,101,242.79,687,100.94,-9055.5,-11.585,6.15E-06,2
tetralin,liquid density,105,237.38,720,0.67717,0.27772,720,0.2878,0
tetralin,ideal gas isobaric heat capacity,107,298.15,1500,105550,321010,782.48,143950,2433
tetralin,liquid isobaric heat capacity,100,230,700,1,1,1,1,1
tetralin,second viral coefficients,104,230,700,1,1,1,1,1
toluene,vapour pressure,101,178.18,591.75,76.945,-6729.8,-8.179,5.30E-06,2
toluene,liquid density,105,178.18,591.75,0.8792,0.27136,591.75,0.29241,0
toluene,ideal gas isobaric heat capacity,107,200,1500,58140,286300,1440.6,189800,650.43
toluene,liquid isobaric heat capacity,100,178.18,500,140140,-152.3,0.695,0,0
toluene,heat of vaporization,106,178.18,591.75,49507000,0.37742,0,0,0
toluene,second viral coefficients,104,295.9,1500,0.18371,-215.67,43127000,8.15E+19,1.21E+22
trans-decalin,vapour pressure,101,242.79,687,100.94,-9055.5,-11.585,6.15E-06,2
trans-decalin,liquid density,105,242.79,687,0.56798,0.27271,687,0.28959,0
trans-decalin,ideal gas isobaric heat capacity,107,200,1500,86840,554800,1357.6,320650,651.1
trans-decalin,heat of vaporization,106,242.79,687,60320000,0.3904,0,0,0
trans-decalin,second viral coefficients,104,240,687,1,1,1,1,1
trans-decalin,liquid isobaric heat capacity,100,240,650,1,1,1,1,1
water,vapour pressure,101,273.16,647.096,73.649,-7258.2,-7.3037,4.17E-06,2
water,liquid density,116,273.16,647.096,17.863,58.606,-95.396,213.89,-141.26
water,ideal gas isobaric heat capacity,107,100,2273.15,33363,26790,2610.5,8896,1169
water,liquid isobaric heat capacity,100,273.16,533.15,276370,-2090.1,8.125,-0.014116,9.37E-06
water,heat of vaporization,106,273.16,647.096,51546000,0.28402,-0.15843,0.2375,
water,second viral coefficients,104,273.15,2273.1,0.02222,-26.38,-16750000,-3.89E+19,3.13321
